0.9991287878787878	 0.1983459595959596	 0.19843434343434344	 0.19825757575757577	 0.01925116059585756	 0.03857093663911846	 0.038447352310988676	 19.71	 19.35	 15.92	 15.98	 13.86	 14.22
1.0	 0.20811224489795918	 0.20936224489795915	 0.20686224489795918	 0.018182723344439815	 0.03632887338608913	 0.03639928675551854	 18.59	 17.81	 15.06	 15.13	 12.92	 13.3
1.0	 0.21586340206185567	 0.2161340206185567	 0.21559278350515465	 0.017332274949516422	 0.034512302051227545	 0.03481480497396109	 17.14	 17.16	 13.88	 14.03	 12.34	 12.52
1.0	 0.22216145833333334	 0.22166666666666668	 0.22265625	 0.016995442708333336	 0.03406046549479167	 0.03393229166666666	 16.49	 16.69	 13.97	 13.72	 12.31	 12.17
1.0	 0.22906578947368422	 0.23021052631578948	 0.22792105263157894	 0.016556578947368422	 0.033046398891966755	 0.03318490304709142	 16.28	 16.32	 13.4	 13.32	 12.03	 11.9
1.0	 0.23503989361702127	 0.23566489361702128	 0.23441489361702128	 0.016131521616115897	 0.03239757808963331	 0.03213360117700317	 15.74	 15.33	 13.01	 12.7	 11.57	 11.41
1.0	 0.2436510067114094	 0.2426845637583893	 0.24461744966442955	 0.01562862934102068	 0.03143325075447054	 0.03108631142741317	 14.75	 15.2	 12.55	 12.38	 11.37	 10.96
1.0	 0.2437092391304348	 0.24380434782608695	 0.2436141304347826	 0.015703272684310012	 0.031225041351606794	 0.031593366020793955	 14.43	 14.94	 11.97	 12.28	 10.93	 10.98
1.0	 0.2517445054945055	 0.250521978021978	 0.252967032967033	 0.015233969327375913	 0.030867195990822376	 0.03006536046371213	 14.86	 13.96	 12.21	 11.67	 10.77	 10.29
1.0	 0.2567361111111111	 0.2563888888888889	 0.25708333333333333	 0.015149151234567901	 0.030442438271604946	 0.030152006172839512	 14.72	 14.0	 11.84	 11.72	 10.33	 10.44
1.0	 0.26390449438202246	 0.26292134831460673	 0.2648595505617978	 0.014714603585405878	 0.029415477843706607	 0.029440253755838915	 13.2	 13.41	 11.12	 11.22	 9.98	 10.08
1.0	 0.26852272727272725	 0.2676704545454545	 0.2693181818181818	 0.014719621642561981	 0.02954238765495868	 0.029330287964876037	 13.69	 13.37	 10.92	 11.25	 9.94	 10.07
1.0	 0.2752729885057471	 0.27402298850574713	 0.2764655172413793	 0.01442619566653455	 0.02908326727440877	 0.028609294490685708	 13.26	 12.88	 10.68	 10.73	 9.53	 9.54
1.0	 0.27954941860465116	 0.27944767441860463	 0.2796220930232558	 0.014158666846944303	 0.028322065981611685	 0.02831395348837208	 12.67	 12.4	 10.46	 10.4	 9.27	 9.34
1.0	 0.2869705882352941	 0.2863235294117647	 0.28758823529411764	 0.013885380622837373	 0.02771505190311418	 0.027806574394463653	 12.15	 12.19	 10.06	 10.0	 8.86	 9.02
1.0	 0.29302083333333334	 0.29291666666666666	 0.29309523809523813	 0.013704294217687079	 0.02744207057823129	 0.027370854591836746	 12.04	 11.56	 9.77	 9.89	 8.84	 8.89
1.0	 0.29754518072289154	 0.29792168674698793	 0.29716867469879515	 0.013701643925097984	 0.027360103062853837	 0.027437581651908842	 11.6	 11.71	 9.77	 9.8	 8.65	 8.72
1.0	 0.3021798780487805	 0.3011890243902439	 0.30310975609756097	 0.013514277215942892	 0.027105331647828662	 0.02693820642474717	 11.2	 11.38	 9.52	 9.27	 8.58	 8.3
1.0	 0.3108179012345679	 0.31222222222222223	 0.3093518518518519	 0.013366769547325104	 0.02649672306050907	 0.02695835238530711	 11.4	 11.46	 8.9	 9.18	 8.15	 8.39
1.0	 0.313734375	 0.313875	 0.31353125	 0.013512890625000001	 0.027010351562500007	 0.027033007812500006	 11.23	 11.22	 9.3	 9.41	 8.4	 8.32
1.0	 0.3214398734177215	 0.32132911392405067	 0.3215506329113924	 0.013260595257170322	 0.026622736740906913	 0.02641724082679058	 11.04	 10.7	 8.92	 8.73	 8.04	 8.02
1.0	 0.3288301282051282	 0.33028846153846153	 0.32727564102564105	 0.0130818540433925	 0.025990713346482584	 0.026330333662064432	 10.62	 10.7	 8.73	 8.73	 7.76	 7.83
1.0	 0.3343019480519481	 0.33610389610389607	 0.33240259740259737	 0.012974679541237983	 0.025570711755776694	 0.026323368190251308	 9.64	 10.38	 8.18	 8.84	 7.6	 7.84
1.0	 0.3407236842105263	 0.3401644736842105	 0.3412171052631579	 0.012879696156509699	 0.025686244806094164	 0.025817390927977836	 9.76	 9.95	 8.17	 8.42	 7.47	 7.67
1.0	 0.3468333333333333	 0.3498	 0.3437	 0.01293811111111111	 0.025627555555555567	 0.026096222222222222	 10.03	 10.13	 8.09	 8.33	 7.27	 7.57
1.0	 0.3518412162162162	 0.35283783783783784	 0.35070945945945947	 0.012977766617969318	 0.025963979181884582	 0.02592836924762601	 10.09	 9.76	 8.4	 8.1	 7.42	 7.35
1.0	 0.3605650684931507	 0.36174657534246574	 0.35934931506849316	 0.012721195346218801	 0.025356539688496917	 0.025502674047663727	 9.62	 9.52	 7.86	 7.98	 7.1	 7.13
1.0	 0.36944444444444446	 0.3687847222222222	 0.3699305555555556	 0.012579089506172843	 0.02521436149691358	 0.025084876543209886	 9.44	 9.36	 7.68	 7.71	 7.0	 6.9
1.0	 0.375193661971831	 0.37640845070422535	 0.37390845070422535	 0.0125272763340607	 0.024980162666137663	 0.025120015869867098	 9.02	 9.1	 7.5	 7.5	 6.88	 6.82
1.0	 0.3831607142857143	 0.3809285714285714	 0.3852857142857143	 0.012477295918367349	 0.02519030612244897	 0.024695918367346935	 8.98	 8.89	 7.61	 7.29	 6.81	 6.58
1.0	 0.39063405797101447	 0.3914492753623189	 0.38956521739130434	 0.01236925015752993	 0.024676013442554073	 0.024786021844150387	 8.68	 8.87	 7.2	 7.2	 6.55	 6.47
1.0	 0.3998345588235294	 0.39886029411764706	 0.400625	 0.012213857050173006	 0.024345263840830446	 0.024492052335640148	 8.01	 8.43	 6.87	 7.07	 6.34	 6.41
1.0	 0.40587686567164183	 0.40503731343283583	 0.4065298507462687	 0.012343784807306748	 0.024778068612163077	 0.02457897081755403	 8.34	 8.31	 7.07	 6.97	 6.51	 6.34
1.0	 0.4133901515151515	 0.4152272727272727	 0.4113636363636363	 0.012207300275482098	 0.024177284205693296	 0.024630394857667583	 8.11	 8.09	 6.74	 6.86	 6.01	 6.12
1.0	 0.42186538461538464	 0.4181153846153846	 0.42526923076923073	 0.012200147928994083	 0.0248266272189349	 0.023948520710059172	 8.3	 7.67	 6.93	 6.52	 6.26	 5.92
1.0	 0.43328125	 0.43390625	 0.4321875	 0.012046356201171875	 0.0239520263671875	 0.02421112060546875	 7.67	 7.87	 6.47	 6.55	 5.89	 5.99
1.0	 0.4401785714285714	 0.4375	 0.44246031746031744	 0.012059712773998487	 0.024180839002267588	 0.02402462836986646	 7.76	 7.72	 6.44	 6.31	 5.81	 5.83
1.0	 0.45088709677419353	 0.45020161290322586	 0.45129032258064516	 0.011911257804370445	 0.02375390218522371	 0.02386478928199792	 7.36	 7.57	 6.23	 6.2	 5.61	 5.68
1.0	 0.4592827868852459	 0.4613114754098361	 0.45684426229508196	 0.011946553345874765	 0.023857833915614073	 0.023903184627788225	 7.41	 7.4	 6.15	 6.12	 5.58	 5.52
1.0	 0.46875	 0.465375	 0.47175	 0.01178628472222222	 0.02377708333333333	 0.02333506944444444	 7.05	 7.02	 6.02	 5.93	 5.44	 5.33
1.0	 0.4785169491525424	 0.47771186440677965	 0.4789830508474577	 0.011836756679115197	 0.023749281815570233	 0.023570094800344728	 7.17	 7.1	 6.02	 5.84	 5.37	 5.36
1.0	 0.48618534482758624	 0.48551724137931035	 0.4862931034482758	 0.011816290130796669	 0.02370726813317479	 0.02353671224732461	 7.08	 6.97	 5.91	 5.75	 5.31	 5.11
